source_label	target_label	freq	synergy_max	synergy_min	synergy_mean	env_list
Sphingobacterium faecium	DA101	10	1.3348083112892602e-08	2.467162276944792e-32	1.0593716756263972e-10	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Faecalibacterium prausnitzii	10	5.921189464667501e-31	2.467162276944792e-32	1.3708051415618702e-31	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Faecalibacterium prausnitzii	10	0.0044886832604806	2.467162276944792e-32	6.879598219889629e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Corallococcus exiguus	10	4.440892098500626e-31	2.467162276944792e-32	8.209685672950965e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Hyphomicrobium	10	0.0071036760408658	2.467162276944792e-32	5.955530222316698e-05	['Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Flavobacterium succinicans	10	0.0045657030543717	2.467162276944792e-32	3.067006132594675e-05	['Animal_distal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Streptococcus	DA101	10	1.4927368398321426e-31	2.467162276944792e-32	7.681902084644651e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Crenothrix	Rhodobacter	10	2.105264142373805e-07	2.467162276944792e-32	4.296457549624306e-09	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Pseudomonas fragi	10	0.0002962699496404	2.467162276944792e-32	1.2732430747714856e-06	['Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Caulobacter	10	0.0002622211874194	2.467162276944792e-32	1.5719062172472647e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Methylibium	Flavobacterium columnare	10	0.0337729514424809	2.467162276944792e-32	0.0001332856594806	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Methylibium	Candidatus Solibacter	10	0.0017201556654297	2.467162276944792e-32	3.648144169924016e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Methylibium	Rhodoplanes	10	0.0002485807197537	2.467162276944792e-32	4.340451514316418e-06	['Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Crenothrix	Rhodoplanes	10	0.0010455995473527	2.467162276944792e-32	9.120372637210055e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Methylibium	Prosthecobacter	10	0.0026844362619596	2.467162276944792e-32	1.486898595309757e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Streptococcus	Mycobacterium	10	1.480297366166875e-31	2.467162276944792e-32	7.314854782094116e-32	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Prevotella melaninogenica	10	0.0001490895097296	2.467162276944792e-32	8.900801615280358e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavisolibacter	Sphingomonas	10	6.537980033903699e-30	2.467162276944792e-32	1.1134365553220173e-30	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Prevotella melaninogenica	Rhodoplanes	10	8.881784197001251e-31	2.467162276944792e-32	2.037944703084156e-31	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Methylibium	Corallococcus exiguus	10	0.0001788096398767	2.467162276944792e-32	1.9976066605912592e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Crenothrix	Geothrix	10	0.0182857455985901	2.467162276944792e-32	0.0001326299360049	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Sphingobacterium faecium	10	1.557531491048149e-05	2.467162276944792e-32	1.4976264337490122e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Prevotella melaninogenica	Veillonella dispar	10	0.0787918786314069	2.467162276944792e-32	0.0003237163166687	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Crenothrix	Veillonella dispar	10	0.0005572820915453	2.467162276944792e-32	2.3317242634824696e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Candidatus Solibacter	10	2.96059473233375e-31	2.467162276944792e-32	8.800334849208767e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Prevotella melaninogenica	Agrobacterium	10	6.189641767758851e-05	2.467162276944792e-32	2.7756243614979105e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Candidatus Solibacter	10	1.5575314905458347e-05	2.467162276944792e-32	9.555407917459108e-08	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Finegoldia	Caulobacter	10	1.6351860008997009e-06	2.467162276944792e-32	2.7715016964401712e-08	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Janthinobacterium	Bosea genosp.	10	0.0005763564857316	2.467162276944792e-32	1.000057411880853e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Chryseobacterium	10	7.66930878942024e-07	2.467162276944792e-32	5.363153000905792e-09	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Fusobacterium	10	1.5575314910234773e-05	2.467162276944792e-32	2.512147566166899e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)']
Arthrobacter psychrolactophilus	Acinetobacter johnsonii	10	1.4403554012106452e-05	2.467162276944792e-32	1.451941362728831e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Sediminibacterium	10	1.7629820515896472e-05	2.467162276944792e-32	5.0953238485249925e-08	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Flavobacterium columnare	10	0.0001907739007008	2.467162276944792e-32	1.2342952893317215e-06	['Animal_distal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Roseburia	Rhodoplanes	10	0.0002554938662313	2.467162276944792e-32	5.886955443117511e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Agrobacterium	10	0.0011610422259728	2.467162276944792e-32	4.302151863008365e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	DA101	10	1.592252629154286e-30	2.467162276944792e-32	1.208385933336811e-31	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Janthinobacterium	Nitrospira	10	0.0050439552894331	2.467162276944792e-32	6.339339326535723e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Flectobacillus	10	0.0001854718256427	2.467162276944792e-32	1.4384114367170092e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Peptoniphilus	10	2.96059473233375e-31	2.467162276944792e-32	1.415715765388026e-31	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Rhodoplanes	10	0.0039746943631737	2.467162276944792e-32	1.6789755079425493e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Finegoldia	Paucibacter	10	2.96059473233375e-31	2.467162276944792e-32	8.009799593405936e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
Prevotella melaninogenica	Acinetobacter johnsonii	10	0.0042322621988785	2.467162276944792e-32	8.431876163058423e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sphingomonas	Bosea genosp.	10	0.022959085853685	2.467162276944792e-32	8.898650866400017e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(saline)']
Sphingomonas	Actinomyces	10	0.0131807358176196	2.467162276944792e-32	0.0001319138538087	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Veillonella dispar	10	0.0061733597210472	2.467162276944792e-32	0.0001072407806819	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Prevotella melaninogenica	10	0.0059322739374124	2.467162276944792e-32	6.489776790326277e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Roseburia	Rhodoplanes	10	4.440892098500626e-31	2.467162276944792e-32	1.0657194623519587e-31	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
Finegoldia	Sediminibacterium	10	6.123398084885896e-13	2.467162276944792e-32	1.1297782444438922e-15	['Animal_distal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Roseburia	Veillonella dispar	10	0.0044140370710555	2.467162276944792e-32	1.5530005551059905e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Geothrix	10	7.318030114112571e-05	2.467162276944792e-32	7.438108275295076e-07	['Animal_distal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Luteolibacter	Flavobacterium	10	0.0013737110738929	2.467162276944792e-32	5.887958731408881e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Flavisolibacter	10	0.0043685833716338	2.467162276944792e-32	8.314886117484993e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Sediment_(non-saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Roseburia	Clostridium bowmanii	10	1.398847211693998e-06	2.467162276944792e-32	7.232980132429448e-09	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Prevotella melaninogenica	Veillonella dispar	10	0.0328355958519247	2.487894733053572e-32	0.0004913565631068	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Finegoldia	Luteolibacter	10	6.119549311733862e-13	2.467162276944792e-32	4.134830616036393e-15	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Finegoldia	Geobacter	10	3.66094058015244e-05	2.467162276944792e-32	1.67933054135433e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Prosthecobacter	10	0.00015059267768	2.467162276944792e-32	1.0405906947635377e-06	['Animal_distal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Crenothrix	Novosphingobium	10	2.832302293932636e-15	2.467162276944792e-32	3.726713544648213e-17	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
DA101	Candidatus Solibacter	10	0.1169329271486455	2.467162276944792e-32	0.0004955166500966	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Crenothrix	Porphyromonas	10	3.626728547108844e-16	2.467162276944792e-32	3.858221858626502e-18	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(saline)']
Finegoldia	Geothrix	10	1.0449157878825005e-30	2.467162276944792e-32	1.9338010446872663e-31	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Roseburia	Nitrospira	10	1.9737298215558336e-31	2.467162276944792e-32	7.260825090157885e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Roseburia	Actinomyces	10	0.007141529429029	2.467162276944792e-32	6.296265115014042e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Finegoldia	Porphyromonas	10	0.0045530870148244	2.467162276944792e-32	5.988272978126032e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Veillonella dispar	10	0.0146263699527185	2.467162276944792e-32	0.0001555997895645	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Finegoldia	Pedobacter	10	0.0096459044704761	2.467162276944792e-32	7.595200370453621e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Roseburia	10	1.4678632925020072e-06	2.467162276944792e-32	6.859174264028071e-09	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)']
Arthrobacter psychrolactophilus	Acinetobacter rhizosphaerae	10	4.152745076208624e-07	2.467162276944792e-32	2.129612863111454e-09	['Animal_distal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	DA101	10	0.0025675976221937	2.467162276944792e-32	1.804217620298084e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Sediminibacterium	10	0.000665361397155	2.467162276944792e-32	3.6329405368937088e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)']
Finegoldia	Rhodoplanes	10	1.5789838572446672e-30	2.467162276944792e-32	1.8454250164264992e-31	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Finegoldia	Agrobacterium	10	6.115562972944937e-05	2.467162276944792e-32	7.503322516052022e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Corallococcus exiguus	10	1.5575314910234773e-05	2.467162276944792e-32	1.273957943036457e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Flavobacterium columnare	10	2.889390555828171e-07	2.467162276944792e-32	5.5719036206287364e-09	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Candidatus Solibacter	10	0.0083324059916536	2.467162276944792e-32	8.107867215653967e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(saline)']
Acinetobacter lwoffii	Chryseobacterium	10	0.019958883628166	2.467162276944792e-32	0.0004524752482589	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Water_(non-saline)', 'Water_(saline)']
Sediminibacterium	Flavobacterium succinicans	10	0.0007486501709647	2.467162276944792e-32	3.267631089492002e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)']
Luteolibacter	Rhodoplanes	10	0.0033948924253492	2.467162276944792e-32	1.3020095411660322e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Finegoldia	Flectobacillus	10	1.4927368398321426e-31	2.467162276944792e-32	7.2220819773064e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Arthrobacter psychrolactophilus	Rhodoplanes	10	0.0024544702231254	2.467162276944792e-32	1.1253057291534928e-05	['Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sediminibacterium	Bacillus cereus	10	0.0235417548782635	2.467162276944792e-32	0.0001899784692997	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
